Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,edge_dir
Deoxycholic Acid,Plasma,Hydantoic acid,Plasma,1
Deoxycholic Acid,Plasma,Indole-5-carboxylic acid,Plasma,1
Deoxycholic Acid,Plasma,Isopropyl palmitate,Plasma,1
Deoxycholic Acid,Plasma,Nonadecanoic acid,Plasma,1
Deoxycholic Acid,Plasma,Phenylalanine,Plasma,1
Deoxycholic Acid,Plasma,Propylamine,Plasma,1
Desmosterol,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Desmosterol,Plasma,Cinnamic acid,Plasma,1
Dihydrouracil,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Dihydrouracil,Plasma,Benzeneacetic acid,Plasma,1
Dihydrouracil,Plasma,Glycolic acid,Plasma,1
Dihydrouracil,Plasma,Hydracrylic acid,Plasma,1
Dihydrouracil,Plasma,L-Asparagine,Plasma,1
Dihydrouracil,Plasma,Ornithine,Plasma,1
Dihydrouracil,Plasma,Phenylalanine,Plasma,1
Dihydrouracil,Plasma,Propylamine,Plasma,1
Dinoseb ,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Dinoseb ,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Dinoseb ,Plasma,1-Monoacetin,Plasma,1
Dinoseb ,Plasma,1-Tetradecanol,Plasma,1
Dinoseb ,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
Dinoseb ,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Dinoseb ,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Dinoseb ,Plasma,"Acetin, bis-1,3-trimethylsilyl ether",Plasma,1
Dinoseb ,Plasma,Arabinaric acid,Plasma,1
Dinoseb ,Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
Dinoseb ,Plasma,Diphenyl ether,Plasma,1
Dinoseb ,Plasma,DL-Glyceraldehyde,Plasma,1
Dinoseb ,Plasma,Hexanoic acid,Plasma,1
Dinoseb ,Plasma,Indole-3-lactic acid,Plasma,1
Dinoseb ,Plasma,Isofucosterol,Plasma,1
Dinoseb ,Plasma,Isopropyl palmitate,Plasma,1
Dinoseb ,Plasma,Levulinic acid,Plasma,1
Dinoseb ,Plasma,Methyl aminoacetate,Plasma,1
Dinoseb ,Plasma,Niclosamide,Plasma,1
Dinoseb ,Plasma,Nonadecanoic acid,Plasma,1
Dinoseb ,Plasma,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,1
Dinoseb ,Plasma,Phenoxyacetic acid,Plasma,1
Dinoseb ,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Dinoseb ,Plasma,Propylamine,Plasma,1
Dinoseb ,Plasma,Salsoline,Plasma,1
Dinoseb ,Plasma,Triethanolamine,Plasma,1
Dinoseb ,Plasma,L-Tyrosine,Plasma,1
Diphenyl ether,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Diphenyl ether,Plasma,1-Tetradecanol,Plasma,1
Diphenyl ether,Plasma,2-Naphthol,Plasma,1
Diphenyl ether,Plasma,5-Hydroxytryptophan,Plasma,1
Diphenyl ether,Plasma,Arabinaric acid,Plasma,1
Diphenyl ether,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
Diphenyl ether,Plasma,Itaconic acid,Plasma,1
Diphenyl ether,Plasma,Phloroglucinol,Plasma,1
Diphenyl ether,Plasma,Salsoline,Plasma,1
Diphenyl ether,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
DL-Glyceraldehyde,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
DL-Glyceraldehyde,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
DL-Glyceraldehyde,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
DL-Glyceraldehyde,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
DL-Glyceraldehyde,Plasma,alpha-Tocopherol,Plasma,1
DL-Glyceraldehyde,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
DL-Glyceraldehyde,Plasma,Indole-5-carboxylic acid,Plasma,1
DL-Glyceraldehyde,Plasma,Isofucosterol,Plasma,1
DL-Glyceraldehyde,Plasma,Isoxaben,Plasma,1
DL-Glyceraldehyde,Plasma,Itaconic acid,Plasma,1
DL-Glyceraldehyde,Plasma,Methyl aminoacetate,Plasma,1
DL-Glyceraldehyde,Plasma,Methylmalonic monoamide,Plasma,1
DL-Glyceraldehyde,Plasma,N-Isovaleroylglycine,Plasma,1
DL-Glyceraldehyde,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
DL-Glyceraldehyde,Plasma,Nonadecanoic acid,Plasma,1
DL-Glyceraldehyde,Plasma,p-Toluic acid,Plasma,1
DL-Glyceraldehyde,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
DL-Glyceraldehyde,Plasma,"Propanetriol, 2-methyl-",Plasma,1
DL-Glyceraldehyde,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
DL-Glyceraldehyde,Plasma,Tartronic acid,Plasma,1
DL-Glyceraldehyde,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
DL-Glyceraldehyde,Plasma,Triethanolamine,Plasma,1
DL-Glyceraldehyde,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
DL-Phenylalanine,Plasma,DL-Ornithine,Plasma,1
"Dodecane, 4,6-dimethyl-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"Dodecane, 4,6-dimethyl-",Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
"Dodecane, 4,6-dimethyl-",Plasma,Methylmalonic monoamide,Plasma,1
"Dodecane, 4,6-dimethyl-",Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
"Dodecane, 4,6-dimethyl-",Plasma,Propylamine,Plasma,1
Dodecanoic acid,Plasma,5-Ethyluracil,Plasma,1
Dodecanoic acid,Plasma,Phlorizin,Plasma,1
Dodecanoic acid,Plasma,L-Tyrosine,Plasma,1
Dodecylcyclohexane,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Dodecylcyclohexane,Plasma,Dodecanoic acid,Plasma,1
Dodecylcyclohexane,Plasma,Isopropyl palmitate,Plasma,1
Dodecylcyclohexane,Plasma,Levulinic acid,Plasma,1
Dodecylcyclohexane,Plasma,Myristic acid,Plasma,1
Dodecylcyclohexane,Plasma,Octopamine,Plasma,-1
Dodecylcyclohexane,Plasma,Phloroglucinol,Plasma,1
Eicosapentaenoic acid,Plasma,"Acetamide, N,N-diethyl-",Plasma,1
Eicosapentaenoic acid,Plasma,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",Plasma,1
Erythritol,Plasma,Glycolic acid,Plasma,1
Erythritol,Plasma,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",Plasma,-1
"Erythrono-1,4-lactone, (Z)-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Erythrono-1,4-lactone, (Z)-",Plasma,3-Hydroxybutyric acid,Plasma,1
"Erythrono-1,4-lactone, (Z)-",Plasma,3'-Hydroxyacetophenone,Plasma,1
"Erythrono-1,4-lactone, (Z)-",Plasma,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,1
"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,beta-Hydroxypyruvic acid,Plasma,1
Ethanolamine,Plasma,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",Plasma,1
"Ethanone, 1-(2,5-dimethoxyphenyl)-",Plasma,6-Hydroxyflavone-beta-D-glucoside,Plasma,1
"Ethanone, 1-(2,5-dimethoxyphenyl)-",Plasma,Heptadecanoic acid,Plasma,1
"Furan, 2-pentyl-",Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
"Furan, 2-pentyl-",Plasma,Phenoxyacetic acid,Plasma,1
"Furan, 2-pentyl-",Plasma,S-Methyl-L-cysteine,Plasma,1
Glycine,Plasma,1-Monoacetin,Plasma,1
Glycine,Plasma,"1,3-Cyclohexanebis(methylamine)",Plasma,1
Glycine,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Glycine,Plasma,"5alpha-Pregnane-3,20-dione",Plasma,1
Glycine,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Glycine,Plasma,alpha-Tocopherol,Plasma,1
Glycine,Plasma,"Glycine, N-(N-DL-leucylglycyl)-",Plasma,1
Glycine,Plasma,Indole-3-lactic acid,Plasma,1
Glycine,Plasma,Niclosamide,Plasma,1
Glycine,Plasma,Nonadecanoic acid,Plasma,1
Glycine,Plasma,Pimelic acid,Plasma,1
Glycine,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Glycine,Plasma,Salsoline,Plasma,1
"Glycine, N-(1-oxobutyl)-",Plasma,N-Valerylglycine,Plasma,1
"Glycine, N-(1-oxobutyl)-",Plasma,Uracil,Plasma,1
"Glycine, N-(N-DL-leucylglycyl)-",Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
"Glycine, N-(N-DL-leucylglycyl)-",Plasma,alpha-Tocopherol,Plasma,1
"Glycine, N-(N-DL-leucylglycyl)-",Plasma,Hexanoic acid,Plasma,1
"Glycine, N-(N-DL-leucylglycyl)-",Plasma,Phlorizin,Plasma,1
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",Plasma,Isoxaben,Plasma,1
Glycolic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Glycolic acid,Plasma,Hydracrylic acid,Plasma,1
Glycolic acid,Plasma,Phenylalanine,Plasma,1
Glyoxime,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Glyoxime,Plasma,3'-Hydroxyacetophenone,Plasma,1
Glyoxime,Plasma,4-Cumylphenol,Plasma,1
Glyoxime,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Glyoxime,Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
Glyoxime,Plasma,Octopamine,Plasma,-1
Guanabenz,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Heptadecanoic acid,Plasma,3'-Hydroxyacetophenone,Plasma,1
Heptadecanoic acid,Plasma,Hexanoic acid,Plasma,1
Heptadecanoic acid,Plasma,Nonadecanoic acid,Plasma,1
Hexanedioic acid,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Hexanoic acid,Plasma,Isopropyl palmitate,Plasma,1
Hexanoic acid,Plasma,Phenoxyacetic acid,Plasma,1
Hexanoic acid,Plasma,Salsoline,Plasma,1
Hydantoic acid,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Hydantoic acid,Plasma,"1,3-Dioxane-4-methanol, 4,5-dimethyl-",Plasma,1
Hydantoic acid,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Hydantoic acid,Plasma,"9,12-Octadecadienoic acid",Plasma,1
Hydantoic acid,Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
Hydantoic acid,Plasma,Pimelic acid,Plasma,1
Hydantoic acid,Plasma,Propylamine,Plasma,1
Hydracrylic acid,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Hydracrylic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Hydracrylic acid,Plasma,4-Cumylphenol,Plasma,1
Hydracrylic acid,Plasma,Xylazine,Plasma,1
Hydroquinidine,Plasma,DL-Phenylalanine,Plasma,1
Hydroquinidine,Plasma,L-5-Oxoproline,Plasma,1
Hydroquinone,Plasma,3-Indolepropionic acid,Plasma,-1
Indole-3-lactic acid,Plasma,3-Indolepropionic acid,Plasma,1
Indole-3-lactic acid,Plasma,alpha-Tocopherol,Plasma,1
Indole-3-lactic acid,Plasma,Arabinaric acid,Plasma,1
Indole-3-lactic acid,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
Indole-3-lactic acid,Plasma,L-Tryptophan,Plasma,1
Indole-3-lactic acid,Plasma,Methyl aminoacetate,Plasma,1
Indole-3-lactic acid,Plasma,Niclosamide,Plasma,1
Indole-3-lactic acid,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Indole-5-carboxylic acid,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Indole-5-carboxylic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Indole-5-carboxylic acid,Plasma,Isofucosterol,Plasma,1
Indole-5-carboxylic acid,Plasma,Isopropyl palmitate,Plasma,1
Indole-5-carboxylic acid,Plasma,Itaconic acid,Plasma,1
Indole-5-carboxylic acid,Plasma,Methyl aminoacetate,Plasma,1
Indole-5-carboxylic acid,Plasma,"N,O-Bis(trimethylsilyl)carbamate",Plasma,1
Indole-5-carboxylic acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Indole-5-carboxylic acid,Plasma,Propylamine,Plasma,1
Indole-5-carboxylic acid,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Indole-5-carboxylic acid,Plasma,Tartronic acid,Plasma,1
Indole-5-carboxylic acid,Plasma,Triethanolamine,Plasma,1
Indole-5-carboxylic acid,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
"Inosose-2, 1,3,4,5,6-pentakis-",Plasma,Cholesterol,Plasma,1
"Inosose-2, 1,3,4,5,6-pentakis-",Plasma,Hexanedioic acid,Plasma,1
"Inosose-2, 1,3,4,5,6-pentakis-",Plasma,L-Aspartic acid,Plasma,1
Isofucosterol,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Isofucosterol,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
Isofucosterol,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Isofucosterol,Plasma,1-Monoacetin,Plasma,1
Isofucosterol,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
Isofucosterol,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Isofucosterol,Plasma,5-Hydroxytryptophan,Plasma,1
Isofucosterol,Plasma,"Acetin, bis-1,3-trimethylsilyl ether",Plasma,1
Isofucosterol,Plasma,alpha-Tocopherol,Plasma,1
Isofucosterol,Plasma,Arabinaric acid,Plasma,1
Isofucosterol,Plasma,Diphenyl ether,Plasma,1
Isofucosterol,Plasma,Isopropyl palmitate,Plasma,1
Isofucosterol,Plasma,Itaconic acid,Plasma,1
Isofucosterol,Plasma,Metanephrine,Plasma,1
Isofucosterol,Plasma,Methyl aminoacetate,Plasma,1
Isofucosterol,Plasma,"N,O-Bis(trimethylsilyl)carbamate",Plasma,1
Isofucosterol,Plasma,Neostigmine ,Plasma,1
Isofucosterol,Plasma,Niclosamide,Plasma,1
Isofucosterol,Plasma,Nonadecanoic acid,Plasma,1
Isofucosterol,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Isofucosterol,Plasma,Phenoxyacetic acid,Plasma,1
Isofucosterol,Plasma,Phloroglucinol,Plasma,1
Isofucosterol,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Isofucosterol,Plasma,Salsoline,Plasma,1
Isofucosterol,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Isofucosterol,Plasma,Triethanolamine,Plasma,1
Isofucosterol,Plasma,L-Tyrosine,Plasma,1
Isopropyl palmitate,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Isopropyl palmitate,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Isopropyl palmitate,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
Isopropyl palmitate,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Isopropyl palmitate,Plasma,alpha-Tocopherol,Plasma,1
Isopropyl palmitate,Plasma,Arabinaric acid,Plasma,1
Isopropyl palmitate,Plasma,Diphenyl ether,Plasma,1
Isopropyl palmitate,Plasma,Itaconic acid,Plasma,1
Isopropyl palmitate,Plasma,Levulinic acid,Plasma,1
Isopropyl palmitate,Plasma,Methyl aminoacetate,Plasma,1
Isopropyl palmitate,Plasma,Methylmalonic monoamide,Plasma,1
Isopropyl palmitate,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
Isopropyl palmitate,Plasma,Neostigmine ,Plasma,1
Isopropyl palmitate,Plasma,Niclosamide,Plasma,1
Isopropyl palmitate,Plasma,Nonadecanoic acid,Plasma,1
Isopropyl palmitate,Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
Isopropyl palmitate,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Isopropyl palmitate,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Isopropyl palmitate,Plasma,Propylamine,Plasma,1
Isopropyl palmitate,Plasma,Salsoline,Plasma,1
Isopropyl palmitate,Plasma,Triethanolamine,Plasma,1
Isopropyl palmitate,Plasma,L-Tyrosine,Plasma,1
Itaconic acid,Plasma,1-Phenylethanol,Plasma,-1
Itaconic acid,Plasma,Arabinaric acid,Plasma,1
Itaconic acid,Plasma,L-Tyrosine,Plasma,1
L-5-Oxoproline,Plasma,L-Glutamic acid,Plasma,1
L-5-Oxoproline,Plasma,Neostigmine ,Plasma,1
L-Alanine,Plasma,Arabinaric acid,Plasma,-1
L-Alanine,Plasma,N-Acetyl-L-glutamic acid,Plasma,-1
L-Alanine,Plasma,Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,Plasma,-1
L-Asparagine,Plasma,"1,3-Dioxane-4-methanol, 4,5-dimethyl-",Plasma,1
L-Asparagine,Plasma,12-Hydroxyoctadecanoic acid,Plasma,1
L-Aspartic acid,Plasma,L-Glutamic acid,Plasma,1
L-Aspartic acid,Plasma,Ornithine,Plasma,1
L-Glutamic acid,Plasma,Cholesterol,Plasma,1
L-Hydroxyproline,Plasma,Dimethyl fumarate,Plasma,1
L-Hydroxyproline,Plasma,Metanephrine,Plasma,1
L-Isoleucine,Plasma,Eicosapentaenoic acid,Plasma,1
L-Leucine,Plasma,Phthalazin-1-one,Plasma,-1
L-Tryptophan,Plasma,Delorazepam,Plasma,1
L-Tryptophan,Plasma,"Tacrine, N-trimethylsilyl-",Plasma,1
L-Tyrosine,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
Latanoprost lactone diol,Plasma,"O-Methyl-N,N'-diisopropylisourea ",Plasma,1
Levulinic acid,Plasma,1-Octanol,Plasma,1
Levulinic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Levulinic acid,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Levulinic acid,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Levulinic acid,Plasma,Diphenyl ether,Plasma,1
Levulinic acid,Plasma,Dodecanoic acid,Plasma,1
Levulinic acid,Plasma,Eicosapentaenoic acid,Plasma,1
Levulinic acid,Plasma,Myristic acid,Plasma,1
Levulinic acid,Plasma,Phlorizin,Plasma,1
Levulinic acid,Plasma,Pimelic acid,Plasma,1
Levulinic acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",Plasma,5-Aminovaleric acid,Plasma,-1
Methyl alpha-Lyxofuranoside,Plasma,6-Hydroxyflavone-beta-D-glucoside,Plasma,-1
Methyl aminoacetate,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Methyl aminoacetate,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Methyl aminoacetate,Plasma,1-Monoacetin,Plasma,1
Methyl aminoacetate,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Methyl aminoacetate,Plasma,alpha-Tocopherol,Plasma,1
Methyl aminoacetate,Plasma,Arabinaric acid,Plasma,1
Methyl aminoacetate,Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
Methyl aminoacetate,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
Methyl aminoacetate,Plasma,Diphenyl ether,Plasma,1
Methyl aminoacetate,Plasma,Itaconic acid,Plasma,1
Methyl aminoacetate,Plasma,Methylmalonic monoamide,Plasma,1
Methyl aminoacetate,Plasma,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1
Methyl aminoacetate,Plasma,Niclosamide,Plasma,1
Methyl aminoacetate,Plasma,Nonadecanoic acid,Plasma,1
Methyl aminoacetate,Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
Methyl aminoacetate,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Methyl aminoacetate,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Methyl aminoacetate,Plasma,Propylamine,Plasma,1
Methyl aminoacetate,Plasma,Salsoline,Plasma,1
Methyl aminoacetate,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Methyl aminoacetate,Plasma,Tartronic acid,Plasma,1
Methyl aminoacetate,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Methyl aminoacetate,Plasma,Triethanolamine,Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,4-Cumylphenol,Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,Propylamine,Plasma,1
Methyl-3-methoxy-5-methyl benzoate,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Methylmalonic monoamide,Plasma,Arabinaric acid,Plasma,1
Methylmalonic monoamide,Plasma,Benzeneacetic acid,Plasma,1
Methylmalonic monoamide,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Methylmalonic monoamide,Plasma,Pentylone,Plasma,-1
Methylmalonic monoamide,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Methylmalonic monoamide,Plasma,Triethanolamine,Plasma,1
Methylmalonic monoamide,Plasma,Vanillylmandelic acid,Plasma,1
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",Plasma,"2',2,3,6'-Tetramethoxychalcone",Plasma,1
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",Plasma,"Benzene, 1,3-bis(1,1-dimethylethyl)-",Plasma,1
Myristic acid,Plasma,1-Octanol,Plasma,1
Myristic acid,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Myristic acid,Plasma,"Acetamide, N,N-diethyl-",Plasma,1
Myristic acid,Plasma,Dodecanoic acid,Plasma,1
Myristic acid,Plasma,Eicosapentaenoic acid,Plasma,1
Myristic acid,Plasma,L-Tyrosine,Plasma,1
N-(Trimethylsilyl)hexanamide,Plasma,5-Ethyluracil,Plasma,1
N-(Trimethylsilyl)hexanamide,Plasma,"Tacrine, N-trimethylsilyl-",Plasma,1
N-Acetyl-L-glutamic acid,Plasma,6-Hydroxyflavone-beta-D-glucoside,Plasma,1
N-Isovaleroylglycine,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
N-Isovaleroylglycine,Plasma,5-Aminovaleric acid,Plasma,-1
N-Isovaleroylglycine,Plasma,"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",Plasma,1
N-Isovaleroylglycine,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
N-Isovaleroylglycine,Plasma,L-Threitol,Plasma,1
N-Isovaleroylglycine,Plasma,Tartronic acid,Plasma,1
N-Isovaleroylglycine,Plasma,Triethanolamine,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,"Acetin, bis-1,3-trimethylsilyl ether",Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,Isoxaben,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,L-Threitol,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,Propylamine,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,Sertraline carbamoyl glucuronide,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,Tartronic acid,Plasma,1
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,Plasma,Triethanolamine,Plasma,1
n-Pentadecanol,Plasma,"Cetaben, N,O-bis(trimethylsilyl)-",Plasma,-1
n-Pentadecanol,Plasma,"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",Plasma,-1
N-Valerylglycine,Plasma,"(2S,3R)-3-[(4E,7E)-Nona-4,7-dienoyl]-N,N-bis(trimethylsilyl)oxirane-2-carboxamide ",Plasma,1
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",Plasma,Octopamine,Plasma,-1
"N,N-Diethyl-2-aminoethanol",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"N,N-Diethyl-2-aminoethanol",Plasma,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",Plasma,1
"N,N-Diethyl-2-aminoethanol",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"N,N-Diethyl-2-aminoethanol",Plasma,"5alpha-Pregnane-3,20-dione",Plasma,1
"N,N-Diethyl-2-aminoethanol",Plasma,Phenoxyacetic acid,Plasma,1
"N,N-Diethyl-2-aminoethanol",Plasma,S-Methyl-L-cysteine,Plasma,1
