Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC_n,DSS r,DSS p-values,DSS_n,LPS r,LPS p-values,LPS_n,Consistent?,Meta-analysis_validity,Meta-Analysis p-value,meta_r,edge_dir,FDR
(pm)-alpha-Tocopherol acetate,Hexanedioic acid,1.0,0.0,3,0.615384615,0.033169901,12,,,0,False,True,0.0,0.807692308,1,0.0
(pm)-alpha-Tocopherol acetate,Hydracrylic acid,1.0,0.0,3,0.577934336,0.049048848,12,,,0,False,True,0.0,0.788967168,1,0.0
(pm)-alpha-Tocopherol acetate,Isofucosterol,1.0,0.0,3,0.904761905,0.002008276,8,,,0,False,True,0.0,0.952380952,1,0.0
(pm)-alpha-Tocopherol acetate,Isopropyl palmitate,1.0,0.0,3,0.857142857,0.013697327,7,,,0,False,True,0.0,0.928571429,1,0.0
(pm)-alpha-Tocopherol acetate,Itaconic acid,1.0,0.0,3,0.827272727,0.001676974,11,,,0,False,True,0.0,0.913636364,1,0.0
(pm)-alpha-Tocopherol acetate,L-Proline,1.0,0.0,3,0.441351013,0.150914723,12,,,0,False,True,0.0,0.720675506,1,0.0
(pm)-alpha-Tocopherol acetate,Methyl aminoacetate,1.0,0.0,3,0.581818182,0.060419896,11,,,0,False,True,0.0,0.790909091,1,0.0
(pm)-alpha-Tocopherol acetate,"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
(pm)-alpha-Tocopherol acetate,Nonanal,1.0,0.0,3,0.669002777,0.017358586,12,,,0,False,True,0.0,0.834501389,1,0.0
(pm)-alpha-Tocopherol acetate,p-Hydroxydiisopropylbenzene,1.0,0.0,3,0.735552792,0.006401785,12,,,0,False,True,0.0,0.867776396,1,0.0
(pm)-alpha-Tocopherol acetate,Pantolactone,1.0,0.0,3,0.472855366,0.120547316,12,,,0,False,True,0.0,0.736427683,1,0.0
(pm)-alpha-Tocopherol acetate,Pentadecanoic acid,1.0,0.0,3,0.539703525,0.070120287,12,,,0,False,True,0.0,0.769851762,1,0.0
(pm)-alpha-Tocopherol acetate,"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",1.0,0.0,3,0.790909091,0.003746083,11,,,0,False,True,0.0,0.895454545,1,0.0
(pm)-alpha-Tocopherol acetate,phenoxyethanol,1.0,0.0,3,0.706293706,0.010245194,12,,,0,False,True,0.0,0.853146853,1,0.0
(pm)-alpha-Tocopherol acetate,Picolinic acid,1.0,0.0,3,0.900176512,6.59e-05,12,,,0,False,True,0.0,0.950088256,1,0.0
(pm)-alpha-Tocopherol acetate,Pimelic acid,1.0,0.0,3,0.55341591,0.061957825,12,,,0,False,True,0.0,0.776707955,1,0.0
(pm)-alpha-Tocopherol acetate,"Propanetriol, 2-methyl-",1.0,0.0,3,0.671328671,0.016831456,12,,,0,False,True,0.0,0.835664336,1,0.0
(pm)-alpha-Tocopherol acetate,"Stigmast-5-ene, 3beta-",1.0,0.0,3,0.883829172,0.000306551,11,,,0,False,True,0.0,0.941914586,1,0.0
(pm)-alpha-Tocopherol acetate,Tartronic acid,1.0,0.0,3,0.642109216,0.024367405,12,,,0,False,True,0.0,0.821054608,1,0.0
(pm)-alpha-Tocopherol acetate,Triethanolamine,1.0,0.0,3,0.814040099,0.001269916,12,,,0,False,True,0.0,0.907020049,1,0.0
(pm)-alpha-Tocopherol acetate,L-Tyrosine,1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
(pm)-N-Propylamphetamine,"5alpha-Pregnane-3,20-dione",-1.0,0.0,3,-1.0,0.0,3,,,0,False,True,0.0,-1.0,-1,0.0
(pm)-Norketamine,L-Leucine,-0.535319684,0.032605976,16,-0.650875566,0.021891029,12,,,7,False,True,0.004743991,-0.593097625,-1,0.026942032
(pm)-Norketamine,Naphthofluorescein,-0.77151675,0.072342956,6,,,0,-1.0,0.0,3,False,True,0.0,-0.885758375,-1,0.0
(pm)-Phenylpropanolamine,3-(2-Hydroxyethyl)imidazole-2-thione,0.755232694,0.00045614,17,0.656038149,0.028376918,11,0.827272727,0.02164907,7,True,True,6.67e-05,0.74618119,1,0.00056005
(pm)-Phenylpropanolamine,3-Indolepropionic acid,-0.588933899,0.016380049,16,-0.574860606,0.136058262,8,,,0,False,True,0.010198162,-0.581897252,-1,0.049658861
(pm)-Phenylpropanolamine,Bis(trimethylsilyl)histidine,-0.62118592,0.013448822,15,,,0,-0.72074997,0.067634995,7,False,True,0.006960742,-0.670967945,-1,0.036689533
(pm)-Phenylpropanolamine,Decanoic acid,0.359520853,0.156380868,17,0.811722586,0.007889298,9,0.666693722,0.10192046,7,True,True,0.009719447,0.612645721,1,0.047866449
(pm)-Phenylpropanolamine,n-Butylamine,0.706609153,0.00151856,17,0.431506849,0.18511312,11,0.654545455,0.110646062,7,True,True,0.001203047,0.597553819,1,0.008343876
(pm)-Phenylpropanolamine,Vanillylmandelic acid,1.0,0.0,3,0.872081599,0.053854218,5,,,0,False,True,0.0,0.9360408,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid","1-Butanamine, N,N-diethyl-",0.754504545,0.030512759,8,0.661764706,0.152257086,6,0.974679434,0.00481823,5,True,True,0.010184907,0.796982895,1,0.049606739
"(R*,S*)-2,3-Dihydroxybutanoic acid","1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0.607142857,0.148231161,7,,,0,1.0,0.0,4,False,True,0.0,0.803571429,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid","3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",-0.532713604,0.174043414,8,-0.820782682,0.088587005,5,-1.0,0.0,3,True,True,0.0,-0.784498762,-1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid","3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine",-1.0,0.0,3,,,0,-0.7,0.188120404,5,False,True,0.0,-0.85,-1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid","3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1.0,0.0,4,0.872081599,0.053854218,5,0.8,0.2,4,True,True,0.0,0.890693866,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",5-Hydroxyquinoline,0.857142857,0.006530017,8,0.898645105,0.014888622,6,0.8,0.2,4,True,True,0.003949873,0.851929321,1,0.023235242
"(R*,S*)-2,3-Dihydroxybutanoic acid","9(E),11(E)-Conjugated linoleic acid",,,0,1.0,0.0,3,1.0,0.0,3,False,True,0.0,1.0,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",Acetoacetic acid,,,0,0.753702346,0.083523281,6,1.0,0.0,3,False,True,0.0,0.876851173,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",Benzeneacetamide,,,0,-1.0,0.0,3,-1.0,0.0,3,False,True,0.0,-1.0,-1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid","Benzoic acid, pentadecyl ester",0.970077272,6.55e-05,8,0.718184846,0.171795305,5,0.7,0.188120404,5,True,True,0.005711491,0.796087373,1,0.031307407
"(R*,S*)-2,3-Dihydroxybutanoic acid",Benzophenone,0.80511756,0.015904562,8,0.753702346,0.083523281,6,0.7,0.188120404,5,True,True,0.009090804,0.752939969,1,0.045455143
"(R*,S*)-2,3-Dihydroxybutanoic acid","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",0.833333333,0.01017554,8,1.0,0.0,6,0.7,0.188120404,5,True,True,0.0,0.844444444,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",Cyclohexanol,0.928571429,0.000862968,8,0.840668002,0.036057573,6,0.7,0.188120404,5,True,True,0.002880621,0.82307981,1,0.017824729
"(R*,S*)-2,3-Dihydroxybutanoic acid",Diphenyl ether,0.80952381,0.014902668,8,0.81167945,0.049857585,6,0.7,0.188120404,5,True,True,0.007136608,0.77373442,1,0.037439755
"(R*,S*)-2,3-Dihydroxybutanoic acid",DL-Glyceraldehyde,0.857142857,0.006530017,8,0.948683298,0.051316702,4,0.820782682,0.088587005,5,True,True,0.007127215,0.875536279,1,0.037396593
"(R*,S*)-2,3-Dihydroxybutanoic acid",Isofucosterol,0.857142857,0.006530017,8,1.0,0.0,3,0.9,0.037386073,5,True,True,0.0,0.919047619,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",Nonadecanoic acid,0.576599976,0.175381825,7,1.0,1.3999999999999999e-24,5,1.0,0.0,4,True,True,0.0,0.858866659,1,0.0
"(R*,S*)-2,3-Dihydroxybutanoic acid",Phenoxyacetic acid,0.915729116,0.001403174,8,1.0,0.0,3,0.7,0.188120404,5,True,True,0.0,0.871909705,1,0.0
"(S,S)-(-)-Hydrobenzoin","2,2'-Biphenyldiol",1.0,0.0,4,0.785714286,0.020815127,8,,,0,False,True,0.0,0.892857143,1,0.0
"(S,S)-(-)-Hydrobenzoin",3-Methoxysalicylic acid,-0.761512942,0.017117126,9,-0.8,0.2,4,-1.0,0.0,3,True,True,0.0,-0.853837647,-1,0.0
"(S,S)-(-)-Hydrobenzoin","Acetic acid, bis[(trimethylsilyl)oxyl]-",-0.392859824,0.118779702,17,-0.880952381,0.00385032,8,-0.828862466,0.021173516,7,True,True,0.005674201,-0.700891557,-1,0.031134271
"(S,S)-(-)-Hydrobenzoin",Fenitrothion,-0.439803772,0.077303271,17,-0.867532847,0.005249136,8,-0.846881215,0.016197127,7,True,True,0.003348281,-0.718072611,-1,0.020256689
"(S,S)-(-)-Hydrobenzoin","Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",-0.437768323,0.078843997,17,-0.9,0.037386073,5,-0.882918713,0.008450342,7,True,True,0.010107454,-0.740229012,-1,0.049317507
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",4-Methoxyphenol,0.751429901,0.000208135,19,0.489684095,0.089405029,13,0.9,0.037386073,5,True,True,0.000233743,0.713704665,1,0.001856826
"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",D-Fucitol,-1.0,0.0,3,-0.733333333,0.02455415,9,,,0,False,True,0.0,-0.866666667,-1,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one","1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",0.547371791,0.065469732,12,0.783333333,0.012519873,9,,,0,False,True,0.009907699,0.665352562,1,0.048566177
"1-(2,4-Dimethoxyphenyl)-propan-2-one","1,3-Cyclohexanebis(methylamine)",-0.894427191,0.105572809,4,-1.0,0.0,4,,,0,False,True,0.0,-0.947213595,-1,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one",10-Heptadecenoic acid,0.724375456,0.011696567,11,0.666666667,0.049867231,9,,,0,False,True,0.005715305,0.695521061,1,0.031317829
"1-(2,4-Dimethoxyphenyl)-propan-2-one",2-Hydroxy-5-methoxybenzaldehyde,0.655753239,0.002300746,19,0.476991623,0.194179176,9,0.571380045,0.180247523,7,True,True,0.001490498,0.568041636,1,0.01009384
"1-(2,4-Dimethoxyphenyl)-propan-2-one","2-Propanone, bis(1-methylethyl)hydrazone",1.0,0.0,3,0.694566749,0.037864054,9,,,0,False,True,0.0,0.847283375,1,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one",4-(Trimethylsilyoxy)-3-penten-2-one,0.666961325,0.00181389,19,0.705907278,0.033579307,9,0.630488325,0.129020956,7,True,True,0.000333702,0.667785643,1,0.002591799
"1-(2,4-Dimethoxyphenyl)-propan-2-one",Dimethyl fumarate,0.5646101,0.014639937,18,0.610789394,0.107721237,8,0.610785565,0.145145011,7,True,True,0.003188595,0.595395019,1,0.019441449
"1-(2,4-Dimethoxyphenyl)-propan-2-one",Fenitrothion,0.416850828,0.075815182,19,0.604392137,0.084721014,9,0.715718495,0.070512395,7,True,True,0.008546631,0.578987153,1,0.043244201
"1-(2,4-Dimethoxyphenyl)-propan-2-one",Heptadecanoic acid,0.592419842,0.009580388,18,0.546237774,0.128114017,9,0.722610122,0.066587523,7,True,True,0.001809384,0.620422579,1,0.011921406
"1-(2,4-Dimethoxyphenyl)-propan-2-one","Pentenoic acid, 4-[(trimethylsilyl)oxy]-",0.410463574,0.080883175,19,0.616666667,0.07692881,9,0.765421169,0.044905288,7,True,True,0.007849583,0.597517136,1,0.040484068
"1-(2,4-Dimethoxyphenyl)-propan-2-one",Petroselinic acid,1.0,0.0,4,0.771428571,0.072396501,6,,,0,False,True,0.0,0.885714286,1,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one",Phlorizin,0.383647954,0.158047612,15,,,0,1.0,0.0,3,False,True,0.0,0.691823977,1,0.0
"1-(2,4-Dimethoxyphenyl)-propan-2-one",L-Tyrosine,0.648696484,0.002659541,19,,,0,0.666015822,0.102397543,7,False,True,0.002276546,0.657356153,1,0.014573279
1-(3-Methylphenyl)piperazine,1-(4-Hydroxybenzylidene)acetone,0.927633657,0.007665844,6,,,0,1.0,0.0,3,False,True,0.0,0.963816829,1,0.0
1-(3-Methylphenyl)piperazine,"1-Cyclohexanone, 3-butyl-3-methyl-",1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
1-(3-Methylphenyl)piperazine,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0.717048559,0.00867442,12,,,0,1.0,1.3999999999999999e-24,5,False,True,0.0,0.85852428,1,0.0
1-(3-Methylphenyl)piperazine,Benzophenone,0.448067309,0.093938081,15,1.0,1.3999999999999999e-24,5,0.821428571,0.023448808,7,True,True,0.0,0.756498627,1,0.0
1-(3-Methylphenyl)piperazine,Phlorizin,0.567663443,0.054200837,12,,,0,1.0,0.0,3,False,True,0.0,0.783831721,1,0.0
1-(4-Hydroxybenzylidene)acetone,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-",0.718184846,0.171795305,5,,,0,1.0,0.0,3,False,True,0.0,0.859092423,1,0.0
1-(4-Hydroxybenzylidene)acetone,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",0.572727273,0.178985477,7,,,0,1.0,0.0,3,False,True,0.0,0.786363636,1,0.0
1-(4-Hydroxybenzylidene)acetone,"1,5-Anhydroglucitol",0.948683298,0.051316702,4,1.0,0.0,3,,,0,False,True,0.0,0.974341649,1,0.0
1-(4-Hydroxybenzylidene)acetone,"15-Oxo-11Z,13E-eicosadienoic acid",0.558581227,0.192452532,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.852860409,1,0.0
1-(4-Hydroxybenzylidene)acetone,2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,0.563636364,0.187585483,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.854545455,1,0.0
1-(4-Hydroxybenzylidene)acetone,"2-Allyl-1,4-dimethoxybenzene",0.828862466,0.021173516,7,,,0,1.0,0.0,3,False,True,0.0,0.914431233,1,0.0
1-(4-Hydroxybenzylidene)acetone,2-Ethyl-3-hydroxypropionic acid,0.828862466,0.021173516,7,,,0,1.0,0.0,3,False,True,0.0,0.914431233,1,0.0
1-(4-Hydroxybenzylidene)acetone,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",0.563636364,0.187585483,7,,,0,1.0,0.0,3,False,True,0.0,0.781818182,1,0.0
1-(4-Hydroxybenzylidene)acetone,2-Naphthol,0.736363636,0.059115744,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.912121212,1,0.0
1-(4-Hydroxybenzylidene)acetone,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.581818182,0.170583077,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.860606061,1,0.0
1-(4-Hydroxybenzylidene)acetone,"2,4-Diamino-6,7-dimethylpteridine",0.702731221,0.078237454,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.900910407,1,0.0
1-(4-Hydroxybenzylidene)acetone,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",0.636363636,0.124399589,7,,,0,1.0,0.0,3,False,True,0.0,0.818181818,1,0.0
1-(4-Hydroxybenzylidene)acetone,3-Amino-5-morpholinomethyl-2-oxazolidinone,0.792824967,0.033443544,7,,,0,1.0,0.0,3,False,True,0.0,0.896412484,1,0.0
1-(4-Hydroxybenzylidene)acetone,3-Hexenedinitrile,0.576599976,0.175381825,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.858866659,1,0.0
1-(4-Hydroxybenzylidene)acetone,3-Hydroxyisovaleric acid,0.774806218,0.040769463,7,,,0,1.0,0.0,3,False,True,0.0,0.887403109,1,0.0
1-(4-Hydroxybenzylidene)acetone,3-Methyladenine,0.630656224,0.128887696,7,,,0,1.0,0.0,3,False,True,0.0,0.815328112,1,0.0
1-(4-Hydroxybenzylidene)acetone,"3,5-Dimethylpyrazole",0.8,0.2,4,,,0,1.0,0.0,3,False,True,0.0,0.9,1,0.0
1-(4-Hydroxybenzylidene)acetone,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",0.8,0.104088039,5,1.0,0.0,3,,,0,False,True,0.0,0.9,1,0.0
1-(4-Hydroxybenzylidene)acetone,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.745454545,0.054440539,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.915151515,1,0.0
1-(4-Hydroxybenzylidene)acetone,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,-1.0,0.0,3,,,0,-1.0,0.0,3,False,True,0.0,-1.0,-1,0.0
1-(4-Hydroxybenzylidene)acetone,9-Octadecenoic acid,0.779411765,0.067621934,6,,,0,1.0,0.0,3,False,True,0.0,0.889705882,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Acetic acid, bis[(trimethylsilyl)oxyl]-",0.8,0.030749441,7,,,0,1.0,0.0,3,False,True,0.0,0.9,1,0.0
1-(4-Hydroxybenzylidene)acetone,alpha-Tocopherol,0.702731221,0.078237454,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.900910407,1,0.0
1-(4-Hydroxybenzylidene)acetone,Azatadine,0.890909091,0.007113126,7,,,0,1.0,0.0,3,False,True,0.0,0.945454545,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.828862466,0.021173516,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.942954155,1,0.0
1-(4-Hydroxybenzylidene)acetone,Benzophenone,0.818181818,0.024483833,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.939393939,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",0.612637475,0.143588575,7,,,0,1.0,0.0,3,False,True,0.0,0.806318737,1,0.0
1-(4-Hydroxybenzylidene)acetone,Cyclohexanol,0.702731221,0.078237454,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.900910407,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",0.882918713,0.008450342,7,,,0,1.0,0.0,3,False,True,0.0,0.941459357,1,0.0
1-(4-Hydroxybenzylidene)acetone,D-Threitol,,,0,1.0,0.0,3,1.0,0.0,3,False,True,0.0,1.0,1,0.0
1-(4-Hydroxybenzylidene)acetone,Dinoseb ,0.581818182,0.170583077,7,,,0,1.0,0.0,3,False,True,0.0,0.790909091,1,0.0
1-(4-Hydroxybenzylidene)acetone,Diphenyl ether,0.702731221,0.078237454,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.900910407,1,0.0
1-(4-Hydroxybenzylidene)acetone,DL-Glyceraldehyde,0.612637475,0.143588575,7,,,0,1.0,0.0,3,False,True,0.0,0.806318737,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Dodecanoic acid, 1-methylethyl ester",1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
1-(4-Hydroxybenzylidene)acetone,Hydantoic acid,0.558581227,0.192452532,7,,,0,1.0,0.0,3,False,True,0.0,0.779290613,1,0.0
1-(4-Hydroxybenzylidene)acetone,Isofucosterol,0.612637475,0.143588575,7,,,0,1.0,0.0,3,False,True,0.0,0.806318737,1,0.0
1-(4-Hydroxybenzylidene)acetone,Isopropyl palmitate,0.581818182,0.170583077,7,,,0,1.0,0.0,3,False,True,0.0,0.790909091,1,0.0
1-(4-Hydroxybenzylidene)acetone,L-Threitol,0.630656224,0.128887696,7,,,0,1.0,0.0,3,False,True,0.0,0.815328112,1,0.0
1-(4-Hydroxybenzylidene)acetone,Methyl aminoacetate,0.648674973,0.114995981,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.882891658,1,0.0
1-(4-Hydroxybenzylidene)acetone,N-Isovaleroylglycine,0.718181818,0.069095619,7,,,0,1.0,0.0,3,False,True,0.0,0.859090909,1,0.0
1-(4-Hydroxybenzylidene)acetone,N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,0.612637475,0.143588575,7,,,0,1.0,0.0,3,False,True,0.0,0.806318737,1,0.0
1-(4-Hydroxybenzylidene)acetone,"N,N-Diethyl-2-aminoethanol",0.792824967,0.033443544,7,,,0,1.0,0.0,3,False,True,0.0,0.896412484,1,0.0
1-(4-Hydroxybenzylidene)acetone,Niclosamide,0.882918713,0.008450342,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.960972904,1,0.0
1-(4-Hydroxybenzylidene)acetone,Nonanal,0.654545455,0.110646062,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.884848485,1,0.0
1-(4-Hydroxybenzylidene)acetone,p-Toluic acid,,,0,1.0,0.0,3,1.0,0.0,3,False,True,0.0,1.0,1,0.0
1-(4-Hydroxybenzylidene)acetone,Phenoxyacetic acid,0.756787469,0.048905099,7,,,0,1.0,0.0,3,False,True,0.0,0.878393734,1,0.0
1-(4-Hydroxybenzylidene)acetone,Phloroglucinol,0.702731221,0.078237454,7,,,0,1.0,0.0,3,False,True,0.0,0.85136561,1,0.0
1-(4-Hydroxybenzylidene)acetone,Propylamine,0.714285714,0.110787172,6,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.904761905,1,0.0
1-(4-Hydroxybenzylidene)acetone,S-Methyl-L-cysteine,0.695725243,0.124789337,6,,,0,1.0,0.0,3,False,True,0.0,0.847862621,1,0.0
1-(4-Hydroxybenzylidene)acetone,"Stigmast-5-ene, 3beta-",0.756787469,0.048905099,7,,,0,1.0,0.0,3,False,True,0.0,0.878393734,1,0.0
1-(4-Hydroxybenzylidene)acetone,Triethanolamine,0.702731221,0.078237454,7,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.900910407,1,0.0
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine",0.513188152,0.087943482,12,0.722764808,0.00525277,13,,,0,False,True,0.00484302,0.61797648,1,0.02741253
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone","3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",1.0,0.0,3,0.742528282,0.034855039,8,,,0,False,True,0.0,0.871264141,1,0.0
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",3'-Hydroxyacetophenone,1.0,0.0,3,0.697802198,0.008000717,13,,,0,False,True,0.0,0.848901099,1,0.0
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",4-Hydroxybenzaldehyde,0.408460833,0.187417732,12,0.879120879,7.54e-05,13,,,0,False,True,0.003638456,0.643790856,1,0.021715362
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone", 5-Hydroxyhexanoic acid,0.403511256,0.193343983,12,0.886165982,0.000123989,12,,,0,False,True,0.005656621,0.644838619,1,0.031062097
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Isoxaben,0.771428571,0.072396501,6,0.76537784,0.006045539,11,,,0,False,True,0.006305831,0.768403206,1,0.033918096
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Itaconic acid,0.563636364,0.089724028,10,0.781818182,0.004473162,11,,,0,False,True,0.005867256,0.672727273,1,0.03196506
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",L-Asparagine,0.647986983,0.022685764,12,0.885714286,0.018845481,6,,,0,False,True,0.010132717,0.766850634,1,0.049406425
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",L-Glutamic acid,0.732050159,0.00679293,12,0.565934066,0.043792592,13,,,0,False,True,0.003419042,0.648992113,1,0.020608645
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Niacin,0.714536998,0.009023925,12,0.530949608,0.061904577,13,,,0,False,True,0.005235535,0.622743303,1,0.029127484
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Niacinamide,0.563394252,0.056449588,12,0.586779086,0.035022747,13,,,0,False,True,0.009490475,0.575086669,1,0.047031128
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Petroselinic acid,1.0,0.0,3,0.785714286,0.036238463,7,,,0,False,True,0.0,0.892857143,1,0.0
"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",Picolinic acid,0.548338026,0.064899284,12,0.844567511,0.00028055,13,,,0,False,True,0.001337602,0.696452769,1,0.009174768
1-Aminocyclopropanecarboxylic acid,3-Amino-2-piperidone,0.69193484,0.001029686,19,0.441383089,0.131073947,13,0.594618725,0.159089994,7,True,True,0.000763063,0.575978885,1,0.005556694
1-Aminocyclopropanecarboxylic acid,"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",0.61069526,0.005480775,19,0.395574376,0.18092527,13,0.688102353,0.087453228,7,True,True,0.00202296,0.564790663,1,0.013141749
1-Aminocyclopropanecarboxylic acid,"3-Methylpiperazine-2,5-dione, (R)-",0.584324596,0.0086084,19,0.481553266,0.112933259,12,,,0,False,True,0.004863273,0.532938931,1,0.027501816
1-Aminocyclopropanecarboxylic acid,"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",0.603308074,0.029038149,13,0.77845707,0.022867334,8,,,0,False,True,0.007434443,0.690882572,1,0.038712851
1-Aminocyclopropanecarboxylic acid,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-1.0,0.0,4,-0.49362149,0.176867933,9,,,0,False,True,0.0,-0.746810745,-1,0.0
1-Aminocyclopropanecarboxylic acid,Glycine,0.623732263,0.004320907,19,0.508289232,0.076133429,13,0.736363636,0.059115744,7,True,True,0.000666427,0.622795044,1,0.004912696
"1-Butanamine, N,N-diethyl-",1-Octanol,0.661291385,0.007261397,15,0.648401826,0.030934,11,0.676763369,0.139836687,6,True,True,0.000933448,0.662152193,1,0.006667
"1-Butanamine, N,N-diethyl-","1-Octene, 2-methyl-",0.571432471,0.016563835,17,0.924831557,4.59e-05,11,0.853246918,0.014618256,7,True,True,0.000124884,0.783170315,1,0.001021293
"1-Butanamine, N,N-diethyl-","1-Propanamine, N,N-diethyl- ",0.908569259,7.46e-08,19,0.904435603,2.18e-05,13,0.777777778,0.03950581,7,True,True,4.24e-08,0.863594213,1,3.89e-07
