,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC_3302_260124,VECPAC_3353_260124,VECPAC_3369_260124,VECPAC_3673_250124,VECPAC_3674_250124,VECPAC_3675_250124,VECPAC_3677_250124,VECPAC_3678_250124,VECPAC_3679_250124,VECPAC_3680_250124,VECPAC_3688_260124,VECPAC_3697_260124
L-Glutamic acid,21.276455057853646,22.536310350970176,20.622527347301173,22.323262053504177,22.323262053504177,20.851792673206322,20.048178093508255,22.36242904585225,22.083540039335475,22.62758312756071,21.13986814143362,21.4924825260643,21.436027940821884,21.06766643052152,21.19107075264044,22.498647007706285,22.083540039335475,21.4924825260643,21.03071867276113
L-Glutamine,19.40112825360151,19.836815898828075,17.075605475683055,18.221355320032423,20.796120366639247,18.30220491422171,16.754017742127477,19.59111089718225,19.680043094355472,19.337477715676997,18.476278414990613,19.883009781599384,20.015400450181136,18.920031263707177,19.59111089718225,19.44973986247903,19.510894133591727,19.75929092704027,19.428052268837387
l-Histidine ethyl ester,24.286213584134483,22.62758312756071,27.72110023467361,24.367377170818397,25.122634110113633,28.25078332157805,23.715597582762086,28.15647018189146,27.72110023467361,28.61890691834191,27.652869245298074,27.915056704927547,27.480497132379266,27.72110023467361,26.48557796769458,28.15647018189146,28.348263029980462,28.25078332157805,28.15647018189146
L-Hydroxyproline,,17.75054920086567,,,,,15.248114698344054,,,,,16.966836940679226,,,,,16.818730054272347,,
L-Isoleucine,25.489677409059098,,24.207207247099554,25.81451661405914,26.48557796769458,27.915056704927547,27.04986589051757,28.348263029980462,28.15647018189146,28.75197080078838,24.032987222373634,27.480497132379266,27.37166722129166,24.78851327640558,27.37166722129166,25.27942380505664,,28.466517823803166,28.348263029980462
L-Leucine,34.44259918347133,34.44259918347133,32.98634968627282,32.98634968627282,34.44259918347133,34.44259918347133,34.44259918347133,34.44259918347133,34.44259918347133,32.98634968627282,34.44259918347133,32.98634968627282,32.98634968627282,32.98634968627282,32.98634968627282,32.98634968627282,32.98634968627282,32.98634968627282,32.98634968627282
L-Lysine,25.05852323335223,26.275234453931155,27.04986589051757,24.91354820199538,25.580754511247207,27.37166722129166,27.37166722129166,28.041912960282012,27.652869245298074,27.915056704927547,27.583060037643673,27.840400889593987,,27.181772801756683,,27.652869245298074,27.72110023467361,27.181772801756683,28.041912960282012
"L-Lysine, ethyl ester ",,,34.44259918347133,,,,,32.98634968627282,,34.44259918347133,,34.44259918347133,34.44259918347133,34.44259918347133,31.554849941706536,34.44259918347133,34.44259918347133,,31.554849941706536
L-Methionine,23.413959076455505,24.367377170818397,22.59620392842164,22.87128886195247,23.188670856276904,23.13342641476172,23.413959076455505,21.881386062604122,22.323262053504177,21.72692569277056,22.714432844311936,21.77171271626758,22.87128886195247,22.536310350970176,22.793787072967287,22.42586394085616,22.74375232752856,22.083540039335475,22.62758312756071
L-Norleucine,,,,,,22.74375232752856,24.286213584134483,25.05852323335223,26.73113762020699,,24.207207247099554,,,,26.73113762020699,,,26.83629718693505,
L-Ornithine,17.89229167697303,18.023288474614425,19.59111089718225,,18.023288474614425,19.337477715676997,19.041809772503246,20.45780811825055,20.08581433828977,20.13029494729554,19.70604811101948,20.412894326028773,19.93615921480365,19.557040253405585,19.883009781599384,20.622527347301173,20.08581433828977,20.176184762722553,20.250561678826074
L-Proline,28.041912960282012,29.567064319720927,27.961022397086754,28.25078332157805,28.918107641176213,28.041912960282012,27.72110023467361,27.915056704927547,28.466517823803166,27.72110023467361,28.15647018189146,27.961022397086754,28.348263029980462,28.25078332157805,28.15647018189146,27.840400889593987,27.915056704927547,27.840400889593987,27.840400889593987
L-Threitol,11.097644027950611,11.352031553180217,9.786396331438558,11.627538463099027,10.672271935739,9.55465740107734,9.093836633449822,10.504176711825929,11.352031553180217,10.915733241355301,10.504176711825929,9.263169610007262,10.816519025025727,7.349333144756701,8.035836504586728,9.653884326979462,8.31836637721953,10.057422420940377,9.093836633449822
L-Threonine,20.796120366639247,,22.461852403642705,,,,,,,,,,,22.03062413594252,,,,18.023288474614425,
L-Tryptophan,28.61890691834191,30.960316810156254,28.348263029980462,30.49740744194064,30.49740744194064,29.567064319720927,28.466517823803166,29.567064319720927,29.868658967698583,28.15647018189146,29.092427567879824,29.092427567879824,29.868658967698583,29.567064319720927,29.092427567879824,28.75197080078838,29.29763490916235,29.29763490916235,29.567064319720927
"L-Tryptophan, N-acetyl-1",16.88582275729898,15.987340996624212,15.097648609267608,16.562735290244287,17.04096178105604,16.52855482367925,,17.004097576168448,16.818730054272347,15.869772142624784,16.562735290244287,15.845249808229195,16.652414170199286,16.158757824965644,15.029012160129879,15.645101065611946,15.717284783435158,16.353057429306126,16.717595862350713
L-Valine,24.6788673152338,27.480497132379266,25.677586203197585,26.275234453931155,27.04986589051757,,28.15647018189146,28.466517823803166,28.75197080078838,28.918107641176213,27.840400889593987,26.61703252817343,28.61890691834191,25.05852323335223,27.915056704927547,26.951515096076143,25.390618357577036,28.75197080078838,29.092427567879824
Lactic Acid,26.370981945534925,27.961022397086754,27.915056704927547,29.092427567879824,27.840400889593987,27.961022397086754,27.181772801756683,27.840400889593987,24.450456888103545,26.83629718693505,25.81451661405914,26.83629718693505,27.915056704927547,27.583060037643673,26.951515096076143,27.72110023467361,27.480497132379266,26.951515096076143,
Latanoprost lactone diol,17.004097576168448,17.50757132344384,,16.652414170199286,16.52855482367925,16.596599790336178,17.2793330704936,17.622626845074784,,17.50757132344384,16.777435758955107,17.004097576168448,17.30646749922955,16.818730054272347,17.30646749922955,,17.452984868127295,,
Leucylglycine,,,,,,,,,15.805582473336615,,,,,,,,18.920031263707177,,18.338252144438364
Levulinic acid,18.413236135757618,18.81784453532393,19.111393474644355,18.783583416561473,18.445736051641244,18.413236135757618,18.167845091610587,18.30220491422171,17.828171898501733,18.354817041878665,18.023288474614425,18.513421318437462,18.19571481244928,17.85323205114088,17.075605475683055,18.30220491422171,18.19571481244928,18.384743776911353,17.92796028854143
Luteolin ,22.819646216124017,24.574684280008256,21.77171271626758,21.72692569277056,22.672666772922494,22.819646216124017,22.42586394085616,22.819646216124017,,25.81451661405914,,,,22.461852403642705,,,,,
Malic acid,16.438081737124296,17.85323205114088,16.717595862350713,13.202735672256493,18.067802151495375,17.18390131300288,15.645101065611946,16.353057429306126,17.55107639663601,17.527476892874603,17.161130790795806,15.645101065611946,16.52855482367925,16.271278806206077,16.438081737124296,16.88582275729898,15.869772142624784,16.652414170199286,16.096768702232197
meso-Erythritol,,,,,,,,,,,,,,,,,,,
Metanephrine,12.058715523098858,12.599692228383176,,,12.401988378273696,11.252681955681043,8.462081508199269,11.702999974452922,,14.18125130759073,13.061337356156647,,,9.959343445348225,10.156959752179517,11.252681955681043,11.252681955681043,12.254255565391986,11.019132186478824
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",18.845198672700803,,,,17.105293528823506,,16.683230452587587,,,,,,18.513421318437462,16.652414170199286,,,17.075605475683055,,17.075605475683055
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",,,6.851944708255062,,,,,8.462081508199269,,,7.579160464356385,,,,,,,8.180980107473209,
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",27.72110023467361,27.840400889593987,27.37166722129166,27.961022397086754,27.72110023467361,27.480497132379266,27.480497132379266,26.73113762020699,26.61703252817343,27.480497132379266,27.181772801756683,28.041912960282012,27.04986589051757,27.961022397086754,27.181772801756683,28.466517823803166,27.961022397086754,29.092427567879824,27.652869245298074
"Methyl 2,4-dihydroxybenzoate",,,,,,,,,,,,,,,,,,,
Methyl alpha-Lyxofuranoside,18.384743776911353,18.413236135757618,18.04262601659242,18.616815534080125,17.71935181383045,16.818730054272347,18.023288474614425,17.66005726703293,18.146732428191484,18.413236135757618,17.527476892874603,17.771453411231228,,17.380273325481745,17.89229167697303,17.105293528823506,,17.482898816498015,17.380273325481745
Methyl aminoacetate,11.252681955681043,11.768591306054258,11.352031553180217,12.45432714538583,11.174838890141631,9.786396331438558,9.55465740107734,11.097644027950611,11.451901464096682,11.352031553180217,10.290000132823216,10.290000132823216,10.597362448682182,8.927193914649346,9.263169610007262,10.504176711825929,10.156959752179517,10.915733241355301,9.55465740107734
"Methyl galactoside (1R,2S,3S,4R,5R)-",,,,,,8.035836504586728,,,,10.290000132823216,,,,,,,,,
Methyl isovanillate,,15.645101065611946,,,,,15.27775971487917,,,,15.717284783435158,13.841717174472093,,,,,,,
Methyl leucinate,,18.513421318437462,,,18.354817041878665,,,,,,,,,,,,,,
Methyl-3-methoxy-5-methyl benzoate,4.650390535140694,7.579160464356385,2.6586105703581726,9.093836633449822,5.271128254903739,2.33008997616814,2.33008997616814,5.492587507180741,7.349333144756701,5.780781826731148,2.6586105703581726,2.018570402428134,1.617489646358388,0.1934720932203784,0.4079887983126023,1.617489646358388,2.33008997616814,3.457385813027289,3.457385813027289
Methylmalonic monoamide,,,10.290000132823216,,,8.70137053681611,8.70137053681611,9.786396331438558,11.019132186478824,,8.70137053681611,7.579160464356385,8.31836637721953,3.8664236798363363,,7.579160464356385,6.626991504049017,10.156959752179517,8.70137053681611
Methylsuccinic acid,,,,9.263169610007262,,,,,,,,,2.858038697389123,,,,,,
Mirin,,,,,,,16.717595862350713,,18.221355320032423,17.2793330704936,,18.067802151495375,15.717284783435158,,,14.908740008406308,,17.004097576168448,
Mitoxantrone,,21.353990801751774,21.59232670698472,,,,,,,,,,,,,,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",,,,,,,,,,,,,,,,,,,23.413959076455505
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",,18.04262601659242,,,,,17.482898816498015,,,,16.923768456776862,,18.221355320032423,17.30646749922955,17.50757132344384,17.55107639663601,,17.341737961303735,
Myristic acid,25.27942380505664,26.370981945534925,25.489677409059098,25.9241598873494,26.13259548553117,25.489677409059098,24.450456888103545,25.489677409059098,25.05852323335223,25.27942380505664,24.367377170818397,24.91354820199538,25.390618357577036,24.6788673152338,24.91354820199538,,26.047060488642316,25.390618357577036,25.27942380505664
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",10.156959752179517,11.097644027950611,11.019132186478824,11.852572637105249,,10.597362448682182,8.035836504586728,11.252681955681043,11.627538463099027,,8.462081508199269,9.389423714485895,9.959343445348225,7.8331548137904665,8.70137053681611,10.816519025025727,9.786396331438558,11.252681955681043,9.786396331438558
N-(Trimethylsilyl)hexanamide,,,,,,,,,,,,,,,,,,,
N-Acetyl-D-galactosamine,,,,,,,,,20.851792673206322,,,,,,,,,,
N-Acetyl-L-glutamic acid,16.46608106041675,16.38183820466894,17.527476892874603,16.128297064816426,15.869772142624784,17.04096178105604,16.966836940679226,17.380273325481745,16.923768456776862,16.966836940679226,16.353057429306126,16.318348938049894,17.04096178105604,16.055258902576476,16.652414170199286,16.777435758955107,16.410390838522662,16.818730054272347,16.923768456776862
N-Acetyl-L-phenylalanine,,,,,12.814119138790673,,,,,,,,,,,,,,
N-Acetyltyrosine,15.535519046537786,,15.681044372379066,,14.498047445791943,13.661110744431403,15.681044372379066,,15.758803952076102,15.717284783435158,,,,12.814119138790673,,15.450219862387353,14.097534989379085,15.419080398564928,14.82252358726726
N-alpha-Acetyl-L-Lysine,,,,,,,,,,,,,,,,,,,
n-Butylamine,18.616815534080125,19.006227470443676,19.73026119017532,19.006227470443676,18.54607657424519,19.006227470443676,18.81784453532393,19.238178509274245,19.041809772503246,19.307757003083296,18.982455202263463,19.307757003083296,19.238178509274245,18.476278414990613,18.71169549787637,19.643014490743155,19.373715287645794,19.40112825360151,18.982455202263463
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",,,15.869772142624784,13.841717174472093,12.89891293860039,14.69462912360585,,,,15.513238079863951,14.04887509097324,15.132034197194876,14.275597233158507,13.803768503839452,15.315767170363468,14.79222004016628,,15.029012160129879,14.275597233158507
N-Isobutyl-sec-butylamine,20.55800492083832,21.03071867276113,21.19107075264044,,21.06766643052152,,,20.851792673206322,,20.909596619453275,,21.19107075264044,20.851792673206322,20.45780811825055,20.55800492083832,21.399214169454186,21.13986814143362,,
N-Isobutyrylglycine,,,,,,,,,,,,,,20.55800492083832,20.97208011605648,20.282845106291333,20.311550126033207,20.851792673206322,21.399214169454186
N-Isovaleroylglycine,13.927344928519762,14.23656264783452,12.254255565391986,14.23656264783452,13.705036517264892,13.486935356855955,13.142314848172498,13.320509937444335,,13.108609595893817,12.401988378273696,11.627538463099027,13.320509937444335,13.320509937444335,12.54198645666189,11.96445884754241,11.54057039968994,,12.89891293860039
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,6.626991504049017,9.389423714485895,4.042302684712381,10.41465803892945,7.101979900361118,2.858038697389123,5.271128254903739,6.851944708255062,8.180980107473209,8.462081508199269,3.7086074446387345,3.7086074446387345,3.457385813027289,0.7963408236682645,2.858038697389123,3.169251445092533,4.387558178619198,4.387558178619198,2.6586105703581726
n-Pentadecanol,15.869772142624784,17.527476892874603,18.745239137098054,15.315767170363468,16.228616609227707,17.75054920086567,16.020041075191802,16.46608106041675,17.075605475683055,17.80530050683495,17.85323205114088,17.55107639663601,14.652475967546629,17.2793330704936,17.04096178105604,18.616815534080125,18.616815534080125,18.04262601659242,19.619613701792996
N-Valerylglycine,,,,13.927344928519762,13.525964325740457,10.672271935739,,,14.23656264783452,14.275597233158507,,,,13.587684171455688,,,,,13.661110744431403
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",15.565468037586037,16.318348938049894,15.845249808229195,15.21264934573445,16.271278806206077,,15.758803952076102,16.717595862350713,16.158757824965644,,15.315767170363468,15.604385459398587,15.805582473336615,16.353057429306126,,16.652414170199286,15.758803952076102,16.966836940679226,16.128297064816426
"N,N-Diethyl-2-aminoethanol",15.34840479647482,15.805582473336615,14.908740008406308,16.020041075191802,15.387207438721274,15.097648609267608,14.23656264783452,15.419080398564928,15.27775971487917,15.315767170363468,14.994956784763316,14.954226218124793,15.06216893372275,13.888768859555105,14.79222004016628,15.132034197194876,15.132034197194876,15.535519046537786,14.994956784763316
"N,N-Dimethyl-2-cyclohexyloxyethylamine",19.196133957377043,,20.521129777544616,,,20.796120366639247,20.176184762722553,21.03071867276113,21.03071867276113,21.536837077244485,20.213975534351633,21.06766643052152,20.37293560987165,20.412894326028773,,20.851792673206322,21.06766643052152,19.981136793731093,19.883009781599384
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",9.093836633449822,,10.057422420940377,11.097644027950611,,,,9.959343445348225,,9.959343445348225,,,,,,,5.271128254903739,,5.271128254903739
"N,O-Bis(trimethylsilyl)carbamate",12.54198645666189,12.173869178468715,12.934235101144486,,11.451901464096682,12.34252853444541,12.599692228383176,12.34252853444541,,12.45432714538583,,8.180980107473209,9.263169610007262,10.915733241355301,10.816519025025727,,,12.648367971552656,11.352031553180217
Naphthofluorescein,19.836815898828075,,,,,,21.13986814143362,21.276455057853646,,19.165361253897753,20.726772116238248,,,,,,,,20.521129777544616
Neostigmine ,15.758803952076102,16.228616609227707,,15.805582473336615,16.49493611036931,15.565468037586037,15.06216893372275,15.248114698344054,16.020041075191802,15.248114698344054,15.27775971487917,,15.34840479647482,14.43193203936262,14.908740008406308,15.387207438721274,15.27775971487917,16.228616609227707,
Niacin,18.167845091610587,18.19571481244928,18.354817041878665,18.167845091610587,17.92796028854143,18.04262601659242,17.622626845074784,18.476278414990613,18.122745545681454,18.845198672700803,17.80530050683495,18.884904222816214,18.952843152843755,18.338252144438364,18.845198672700803,18.783583416561473,19.165361253897753,18.167845091610587,18.30220491422171
Niacinamide,26.61703252817343,24.6788673152338,25.201537470981773,23.79182611549095,24.207207247099554,25.390618357577036,24.91354820199538,25.677586203197585,25.390618357577036,25.677586203197585,25.27942380505664,26.73113762020699,25.677586203197585,25.27942380505664,25.390618357577036,25.9241598873494,26.275234453931155,24.91354820199538,25.201537470981773
Niclosamide,16.096768702232197,15.387207438721274,14.562548400415062,16.410390838522662,15.805582473336615,15.248114698344054,15.21264934573445,15.987340996624212,15.535519046537786,15.758803952076102,10.41465803892945,13.451920274104108,14.135535146186546,13.748949654230755,13.927344928519762,14.752753869048119,14.994956784763316,14.82252358726726,14.752753869048119
Nitrosothymol,,16.410390838522662,17.694233106773762,,15.604385459398587,15.315767170363468,16.055258902576476,,,16.271278806206077,,15.681044372379066,,,12.851130005545624,,11.627538463099027,,13.705036517264892
Nonadecanoic acid,11.768591306054258,13.320509937444335,12.010591482384593,13.021065974882575,12.851130005545624,12.45432714538583,,12.89891293860039,12.814119138790673,,11.702999974452922,11.768591306054258,10.156959752179517,11.174838890141631,10.915733241355301,12.34252853444541,12.010591482384593,11.768591306054258,
Nonanal,15.387207438721274,16.096768702232197,15.913007545611654,16.49493611036931,15.913007545611654,14.752753869048119,15.315767170363468,15.845249808229195,15.681044372379066,15.845249808229195,14.562548400415062,15.248114698344054,15.132034197194876,14.37430701565699,14.82252358726726,15.565468037586037,15.06216893372275,15.645101065611946,15.132034197194876
Nonanoic acid,,10.156959752179517,,,15.450219862387353,,14.498047445791943,,,,,7.8331548137904665,,,,,14.602831874048219,,
Norketamine,28.918107641176213,,29.868658967698583,,,28.348263029980462,28.918107641176213,27.583060037643673,27.961022397086754,29.092427567879824,29.29763490916235,28.25078332157805,28.75197080078838,28.466517823803166,28.61890691834191,28.61890691834191,28.918107641176213,28.041912960282012,27.480497132379266
"O-Methyl-N,N'-diisopropylisourea ",,,,,28.75197080078838,,30.960316810156254,,,,27.72110023467361,28.466517823803166,31.554849941706536,30.49740744194064,,31.554849941706536,,,28.25078332157805
Oct-1-en-3-ol,,,22.672666772922494,,,,,,,,,,,,,23.242736859447106,,,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",,,,,,,12.89891293860039,13.705036517264892,,,9.959343445348225,,,,13.320509937444335,13.748949654230755,10.41465803892945,12.401988378273696,
Octan-2-yl palmitate,20.726772116238248,21.77171271626758,20.250561678826074,,21.4924825260643,21.666820260557778,21.72692569277056,17.2793330704936,20.68214447295243,21.06766643052152,21.353990801751774,20.622527347301173,20.213975534351633,20.68214447295243,20.909596619453275,,19.557040253405585,20.250561678826074,21.19107075264044
"Octanamide, N-(2-hydroxyethyl)-",,,,,18.30220491422171,,,,,,,,,,,,,,18.04262601659242
"Octane, 1-propoxy-",12.45432714538583,13.279955504586576,13.021065974882575,14.016760511899433,13.108609595893817,12.058715523098858,,13.142314848172498,10.057422420940377,12.89891293860039,12.11766569327182,12.058715523098858,11.54057039968994,10.672271935739,12.34252853444541,12.401988378273696,12.11766569327182,13.021065974882575,12.173869178468715
Octanoic acid,20.176184762722553,20.68214447295243,20.97208011605648,20.622527347301173,20.909596619453275,20.55800492083832,20.250561678826074,20.622527347301173,20.45780811825055,20.45780811825055,20.13029494729554,20.909596619453275,20.311550126033207,20.250561678826074,20.311550126033207,21.03071867276113,20.764520586708755,20.282845106291333,20.08581433828977
Octocrylene,13.841717174472093,,15.132034197194876,13.451920274104108,13.451920274104108,15.419080398564928,13.451920274104108,12.54198645666189,,,,,13.748949654230755,,12.648367971552656,14.016760511899433,12.89891293860039,14.016760511899433,13.486935356855955
Octopamine,,,,,,,,,,,,,,,,,,,
Ornithine,,,,,,23.569275194584492,,,,,23.089706815587537,,,23.657146018107714,,,,26.73113762020699,
Oxalic acid,19.70604811101948,19.883009781599384,20.015400450181136,19.73026119017532,19.59111089718225,19.557040253405585,18.952843152843755,20.311550126033207,19.619613701792996,20.37293560987165,19.883009781599384,20.55800492083832,20.13029494729554,19.981136793731093,20.213975534351633,20.796120366639247,20.796120366639247,20.08581433828977,19.680043094355472
"Oxalic acid, allyl octyl ester",15.942851569939227,16.438081737124296,15.717284783435158,17.04096178105604,16.196815076915343,,,15.535519046537786,,16.318348938049894,,16.196815076915343,,15.06216893372275,15.450219862387353,15.942851569939227,15.21264934573445,,
p-Hydroxydiisopropylbenzene,20.282845106291333,20.55800492083832,20.176184762722553,20.282845106291333,20.412894326028773,19.836815898828075,19.75929092704027,19.91599258463902,19.784978468842798,20.311550126033207,19.784978468842798,20.45780811825055,20.048178093508255,19.70604811101948,19.91599258463902,20.55800492083832,20.282845106291333,19.836815898828075,19.510894133591727
p-Toluic acid,8.035836504586728,,8.31836637721953,,9.389423714485895,7.349333144756701,,,,,9.093836633449822,,6.626991504049017,,5.271128254903739,,,8.462081508199269,
Palmitelaidic acid,24.574684280008256,24.207207247099554,22.03062413594252,26.13259548553117,25.9241598873494,23.88488575755639,23.347029901067888,24.6788673152338,23.657146018107714,23.044533775765217,23.242736859447106,23.347029901067888,23.242736859447106,23.044533775765217,22.74375232752856,23.569275194584492,,23.715597582762086,25.05852323335223
Palmitic Acid,18.884904222816214,15.097648609267608,18.167845091610587,20.909596619453275,20.726772116238248,18.783583416561473,18.384743776911353,,18.71169549787637,17.04096178105604,,23.242736859447106,24.286213584134483,19.59111089718225,16.271278806206077,16.158757824965644,21.59232670698472,,21.72692569277056
Pantolactone,17.80530050683495,18.146732428191484,17.771453411231228,18.146732428191484,17.9703152804029,17.50757132344384,17.161130790795806,17.55107639663601,17.452984868127295,17.482898816498015,16.966836940679226,17.341737961303735,17.224687891483637,16.562735290244287,17.224687891483637,17.71935181383045,17.50757132344384,17.50757132344384,17.224687891483637
Pantothenic acid ,,,,,,,,,,,,,,,,,,,
Pentacosanoic acid,,,,,,13.279955504586576,,,,,13.525964325740457,,,11.627538463099027,,,,,
Pentadecanoic acid,17.527476892874603,22.36242904585225,22.083540039335475,22.42586394085616,22.536310350970176,22.714432844311936,21.77171271626758,22.42586394085616,22.217637896331325,22.36242904585225,21.666820260557778,22.03062413594252,22.15361929401101,21.72692569277056,21.881386062604122,22.59620392842164,22.59620392842164,22.25454311636915,22.461852403642705
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",,,,,,,12.010591482384593,,,,,18.04262601659242,16.562735290244287,,,,,,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",,,,,,,,,,8.70137053681611,,,,,7.8331548137904665,10.597362448682182,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",7.101979900361118,9.786396331438558,7.8331548137904665,10.816519025025727,9.093836633449822,6.263809164395452,6.626991504049017,9.653884326979462,9.959343445348225,9.653884326979462,6.626991504049017,7.101979900361118,5.780781826731148,2.858038697389123,4.387558178619198,6.626991504049017,6.011485675066638,8.31836637721953,7.101979900361118
Pentanoic acid,18.099405241402923,18.27004821318735,18.023288474614425,18.19571481244928,18.384743776911353,16.62015830441966,16.38183820466894,18.146732428191484,16.46608106041675,17.89229167697303,16.52855482367925,16.754017742127477,17.380273325481745,16.683230452587587,17.482898816498015,18.122745545681454,17.66005726703293,18.338252144438364,17.57582771507508
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",14.18125130759073,14.318504119606336,14.318504119606336,14.498047445791943,13.969017570602182,13.841717174472093,13.279955504586576,14.562548400415062,14.602831874048219,14.318504119606336,14.652475967546629,14.016760511899433,14.562548400415062,10.816519025025727,14.016760511899433,14.318504119606336,13.969017570602182,14.562548400415062,14.097534989379085
Pentylone,13.587684171455688,,,,17.89229167697303,,,,,,,,19.44973986247903,,17.66005726703293,,,8.927193914649346,18.167845091610587
Petroselinic acid,,,,,11.627538463099027,9.263169610007262,,,,,,,11.96445884754241,,,,,12.934235101144486,
Phenanthridin-6-ol ,,,,,29.868658967698583,,29.868658967698583,28.61890691834191,,,,,,28.61890691834191,,28.348263029980462,,,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",,,17.75054920086567,19.428052268837387,18.920031263707177,18.884904222816214,18.445736051641244,16.754017742127477,,,19.041809772503246,19.373715287645794,19.165361253897753,18.384743776911353,19.006227470443676,,19.196133957377043,19.238178509274245,
Phenol,18.81784453532393,19.111393474644355,18.664435456008388,19.082710794944074,18.81784453532393,18.221355320032423,17.92796028854143,18.513421318437462,17.75054920086567,18.616815534080125,17.71935181383045,18.445736051641244,18.384743776911353,17.828171898501733,18.122745545681454,18.81784453532393,18.445736051641244,18.413236135757618,18.023288474614425
Phenoxyacetic acid,17.224687891483637,17.622626845074784,16.923768456776862,17.71935181383045,17.224687891483637,16.46608106041675,16.196815076915343,16.62015830441966,16.596599790336178,16.818730054272347,16.055258902576476,16.055258902576476,16.020041075191802,15.987340996624212,15.942851569939227,16.38183820466894,16.228616609227707,16.46608106041675,16.410390838522662
phenoxyethanol,19.883009781599384,19.981136793731093,19.643014490743155,19.93615921480365,19.619613701792996,19.44973986247903,19.27750979839458,19.041809772503246,18.745239137098054,19.40112825360151,19.93615921480365,19.510894133591727,19.27750979839458,18.664435456008388,19.111393474644355,19.93615921480365,19.784978468842798,19.337477715676997,19.006227470443676
Phenylalanine,28.75197080078838,29.868658967698583,29.092427567879824,29.567064319720927,29.567064319720927,28.918107641176213,28.348263029980462,28.75197080078838,28.918107641176213,29.29763490916235,28.918107641176213,28.61890691834191,29.092427567879824,28.918107641176213,28.75197080078838,28.918107641176213,28.75197080078838,29.868658967698583,28.918107641176213
Phenylpropanolamine,27.652869245298074,,25.05852323335223,,19.428052268837387,25.122634110113633,,,,,26.951515096076143,24.574684280008256,25.05852323335223,,,,27.37166722129166,17.66005726703293,20.764520586708755
Phlorizin,14.69462912360585,14.82252358726726,14.752753869048119,,14.37430701565699,13.927344928519762,13.748949654230755,,14.37430701565699,14.652475967546629,,13.705036517264892,14.318504119606336,13.705036517264892,13.969017570602182,14.43193203936262,14.016760511899433,,13.748949654230755
Phloroglucinol,16.49493611036931,17.04096178105604,16.49493611036931,16.818730054272347,16.562735290244287,,12.401988378273696,16.055258902576476,15.942851569939227,16.158757824965644,15.604385459398587,15.805582473336615,15.758803952076102,15.248114698344054,15.645101065611946,16.410390838522662,15.805582473336615,16.128297064816426,15.913007545611654
Phosalone,17.2793330704936,18.167845091610587,17.30646749922955,17.828171898501733,17.828171898501733,18.122745545681454,17.105293528823506,17.80530050683495,17.80530050683495,18.221355320032423,17.694233106773762,17.75054920086567,18.099405241402923,17.9703152804029,,18.445736051641244,17.80530050683495,18.354817041878665,17.425469615628202
Phthalazin-1-one,32.98634968627282,32.98634968627282,,34.44259918347133,,,,,,,,,,,,,,,
Picolinic acid,20.412894326028773,20.909596619453275,20.45780811825055,20.97208011605648,21.13986814143362,20.45780811825055,20.213975534351633,20.796120366639247,20.796120366639247,20.55800492083832,20.282845106291333,20.764520586708755,21.13986814143362,18.584602037981732,20.521129777544616,21.276455057853646,20.97208011605648,20.796120366639247,20.55800492083832
Pimelic acid,13.236992756140435,13.927344928519762,13.451920274104108,14.275597233158507,13.486935356855955,13.705036517264892,12.45432714538583,12.934235101144486,13.486935356855955,14.016760511899433,13.705036517264892,,13.108609595893817,12.34252853444541,11.352031553180217,13.021065974882575,12.34252853444541,,
Pipecolic acid,25.9241598873494,26.73113762020699,22.94234907146313,25.489677409059098,25.489677409059098,25.201537470981773,24.367377170818397,22.15361929401101,,21.4924825260643,24.286213584134483,22.42586394085616,24.574684280008256,23.88488575755639,24.032987222373634,23.657146018107714,23.657146018107714,20.13029494729554,21.826086982329297
"Piperidine, 1-(1-methylpentyl)-",,,,,20.97208011605648,19.082710794944074,19.510894133591727,,,,,,,,,,,,
