,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS_73_REP_190124,DSS_76_REP_190124,DSS_77_REP_190124,DSS_T0.7_180124
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
Succinic anhydride,19.353575759503997,19.663395774068803,17.58270070310666,19.13231528606232,,18.044120996363862,18.545485015279446,18.044120996363862,18.71327863091568,19.104692403905872,18.98218827458316,19.047007788243796,
Supraene,,,,,,,,,,13.15713936428066,13.790635235239417,,18.900717658446986
Syringaldehyde,28.135820642674332,28.64025839940879,28.51228500809141,28.398868226790213,28.751020472792,28.86821948914614,28.51228500809141,28.973383738146165,28.51228500809141,28.751020472792,28.86821948914614,29.69514394551681,29.557238653472186
"Tacrine, N-trimethylsilyl-",13.503054744425164,13.959297643327725,12.631619337869559,18.77329779017504,13.400266916156673,13.188369099922344,13.73358566746679,15.323150843460102,14.162606010462351,20.43082442685246,20.641185112479572,19.629613795354487,
"Talonic acid, gamma-lactone",23.162783849885912,21.503306389438173,21.225126785679727,21.60767614047673,22.337274437811843,22.509236928917154,21.98787118720285,20.727263101365523,22.23868736466526,24.95573487933232,,,23.285680757322435
Tartronic acid,4.682530016580031,2.7359734149272987,5.783746064070977,3.5843578896564767,7.4276986881204445,7.36848201745798,7.36848201745798,4.245152453624054,3.5843578896564767,9.465509780663318,9.372726265192195,11.720393544860881,14.330881153198353
Tetradecanenitrile,19.587671351059978,20.977909524501225,,22.85174109462429,,,19.162048859244987,20.850808007307744,19.31692204122292,,22.691623145484815,22.470899925094425,
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",,,18.859792534018464,19.162048859244987,,17.54089681836928,,19.162048859244987,,,,,
Thymidine,22.739633443858526,23.39212425775114,23.54182310975582,23.821254036692288,24.346187767479726,23.96446493667471,23.63614345718412,23.39212425775114,23.86783469526196,24.880157984051962,25.74843576288559,24.67075897657363,
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",20.0145799179434,19.68586336917248,,21.724664897638124,,,,,,23.001707748583026,22.27119795290972,22.739633443858526,
Tributyl acetylcitrate,16.3316947026017,18.181120513462393,16.793350431670675,16.215655550561845,17.803271822607126,18.623209527049543,17.756079080811524,15.764571468318742,18.745132360237974,,18.51017463476546,21.330812193706336,
Tricine,29.557238653472186,28.398868226790213,29.938705848508093,23.585837182310325,30.0308174343997,30.0308174343997,29.299028451679874,29.18307997670736,29.18307997670736,,,,
Triethanolamine,7.36848201745798,8.078487821599968,8.078487821599968,5.871401689203946,8.385594771060665,8.29113811998227,8.15937216568915,7.237424327298849,7.36848201745798,12.692355587562428,12.772664579495903,13.73358566746679,16.578530185220774
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",4.245152453624054,,,7.4276986881204445,,6.985893041230985,,,4.245152453624054,12.12741999060478,11.514267928225033,12.986523748677923,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,16.51427461510479,13.635040517561068,16.400864662600988,9.465509780663318,10.44768035394635,14.802107144724356,13.680695348816036,,16.13854448061069,18.181120513462393,18.525704336610854,18.745132360237974,20.18444468450388
Trimethylsilyl oct-2-enoate ,,,20.50238442778997,,20.598247082283425,20.69686745967054,20.574388474014633,21.902918544862835,20.267081883265913,19.663395774068803,,17.58270070310666,
Trimidox,18.589884782564415,18.42569287061068,19.459833110503997,17.511627210159055,19.21629041218115,19.400573338593833,19.519355039473638,19.629613795354487,18.36647082551729,,,,
Tris(trimethylsilyl)carbamate,27.16552195326063,27.73040421419245,27.591961596404175,27.73040421419245,27.591961596404175,27.871164462809755,27.591961596404175,27.447107635858515,27.73040421419245,27.05718356582006,27.256142839780374,26.19944442357079,28.26473762366425
Trisaminol,13.73358566746679,,16.578530185220774,15.12875857198395,14.271578500001299,13.835109415866004,15.556151213099971,13.900376578725893,13.24504360442354,14.895013095309208,17.031543092625643,17.33158696479628,18.11054732763668
L-Tyrosine,,,,,,,,,,18.623209527049543,19.587671351059978,19.663395774068803,21.473874637841547
Undecanedioic acid,7.694596559039426,,,,8.29113811998227,8.613126201398456,7.967368779622313,,,,,,
Uracil,22.02643659489743,22.14273213899054,23.585837182310325,25.23727152069106,25.1843827915228,22.962755382669226,25.1843827915228,24.732805727418683,23.001707748583026,24.732805727418683,24.346187767479726,24.5385143337438,23.758738379142873
Urea,,24.67075897657363,21.103230061269038,22.337274437811843,21.528303882941092,21.448463775039905,22.509236928917154,21.724664897638124,20.764191715040603,22.65283473995788,23.09652677510476,23.758738379142873,21.853878413771135
Uridine,10.91608403810231,12.240254147292243,8.385594771060665,13.615944742457838,11.787821025227434,10.296355121493692,10.874411873965412,10.684239505640372,9.91701215472802,14.330881153198353,15.990609099325692,17.178829941356778,16.89063007353437
Valylglycine,20.43082442685246,21.902918544862835,18.589884782564415,22.923545225549162,,,19.94786825646556,19.757255053875422,18.804449127771363,12.296747807659711,13.447857779151686,15.764571468318742,
Vanillylmandelic acid,,7.933656850586039,7.872950517460959,,,,15.91067078511715,7.872950517460959,,,,,16.215655550561845
Xylazine,23.716460448444305,22.65283473995788,23.476707946641394,23.162783849885912,24.95573487933232,22.553503852544203,23.716460448444305,24.346187767479726,23.476707946641394,23.63614345718412,23.31473498258176,23.716460448444305,25.346447218319824
Xylitol,,21.296347270004745,22.438015312015946,18.011945809358853,16.76385170691238,,21.853878413771135,21.98787118720285,22.077884833120095,,,,
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",12.572828378477455,11.846280387189081,14.043058300936089,9.372726265192195,13.299524273128414,13.586829175261787,13.635040517561068,13.188369099922344,11.787821025227434,16.76385170691238,16.97862927667314,17.208089233365254,16.97862927667314
Xylose,,,,,7.540516501033772,,,,,13.552372804743326,,,17.098247966664776
